city,year_month,AQI,PM2.5,n_t
濮阳,2018-07,61.11413043478261,34.54347826086956,0.8758784575546552
濮阳,2018-08,57.382198952879584,32.20244328097731,0.8842902587759551
濮阳,2018-09,59.34003091190108,29.423493044822255,0.8942755760357156
濮阳,2018-10,89.54738330975955,58.73833097595474,0.78894157136285
濮阳,2018-11,139.87114845938376,103.21708683473389,0.6291206135094121
濮阳,2018-12,144.9263698630137,107.61921097770154,0.6133029116979534
濮阳,2019-01,174.18413978494624,134.78897849462365,0.5156765688434772
濮阳,2019-02,178.39013452914799,145.3916292974589,0.4775791496513846
濮阳,2019-03,90.43031123139377,56.62110960757781,0.7965491660571827
濮阳,2019-04,84.13706293706294,50.91188811188811,0.8170635269115111
濮阳,2019-05,72.47496617050068,33.58592692828146,0.8793191286843505
濮阳,2019-06,74.57431457431457,32.97835497835498,0.8815022547436862
濮阳,2019-07,60.96761133603239,29.454790823211876,0.8941631169341887
濮阳,2019-08,47.54574638844302,22.051364365971107,0.9207650909541109
濮阳,2019-09,65.96671949286846,35.163492063492065,0.8736506254603381
濮阳,2019-10,79.58333333333333,44.855932203389834,0.8388237730183802
濮阳,2019-11,111.61087866108787,75.10181311018131,0.7301443469797512
濮阳,2019-12,147.3189189189189,112.17702702702702,0.5969257781055535
濮阳,2020-01,186.02435723951285,146.0744248985115,0.4751257301509648
濮阳,2020-02,95.95072463768116,69.48260869565217,0.7503352586760156
濮阳,2020-03,83.65991902834008,52.24291497975708,0.8122808843927569
濮阳,2020-04,75.06267409470752,43.213091922005574,0.8447268227395702
濮阳,2020-05,68.77927321668909,28.86406460296097,0.8962857129584434
濮阳,2020-06,69.92906815020862,33.03059805285118,0.8813145350549048
濮阳,2020-07,56.440107671601616,31.35127860026918,0.8873486616457139
濮阳,2020-08,48.12096774193548,24.954301075268816,0.910334265799268
濮阳,2020-09,60.8109243697479,30.92717086834734,0.8888725645211452
濮阳,2020-10,87.01227830832197,55.76944065484311,0.7996093808759663
濮阳,2020-11,107.78531073446328,77.62005649717514,0.7210958009391362
濮阳,2020-12,146.6547455295736,110.84903047091413,0.601697532115443
濮阳,2021-01,144.59863945578232,101.35102040816327,0.6358257588749785
濮阳,2021-02,98.50968703427719,68.12518628912072,0.7552127455803791
濮阳,2021-03,127.22715053763442,69.23387096774194,0.7512290224776633
濮阳,2021-04,84.65507649513212,44.139082058414466,0.8413995572235655
濮阳,2021-05,81.1491935483871,37.961021505376344,0.8635985494435381
濮阳,2021-06,68.49930264993027,31.05299860529986,0.8884204406013995
濮阳,2021-07,42.27897574123989,21.194070080862534,0.9238455187035595
濮阳,2021-08,50.255944055944056,29.33706293706294,0.8945861364896395
濮阳,2021-09,44.543810848400554,24.248956884561892,0.9128687068374359
濮阳,2021-10,88.79809004092769,61.97817189631651,0.7773001828125725
濮阳,2021-11,108.08611111111111,76.8875,0.7237280211710152
濮阳,2021-12,94.28551912568307,66.68306010928961,0.760394589877866
濮阳,2022-01,149.78629032258064,113.76612903225806,0.5912158206281184
濮阳,2022-02,78.67766116941529,54.38530734632683,0.8045828453286654
濮阳,2022-03,102.20995962314939,60.11170928667564,0.7840067517421877
濮阳,2022-04,72.3393602225313,41.892906815020865,0.8494705086693666
濮阳,2022-05,61.0554054054054,30.278378378378378,0.8912038041251524
濮阳,2022-06,68.18980169971671,30.596317280453256,0.8900613868320562
濮阳,2022-07,43.561736770691994,25.19538670284939,0.9094679975059965
濮阳,2022-08,46.10433604336043,26.898373983739837,0.9033488277318175
濮阳,2022-09,65.40947075208913,36.15181058495822,0.8700994017420641
濮阳,2022-10,71.98384925975773,49.64737550471063,0.8216071705498024
濮阳,2022-11,108.68194444444444,79.59166666666667,0.7140114160520638
濮阳,2022-12,121.42489851150204,87.47090663058187,0.6856997500920667
濮阳,2023-01,144.5923913043478,108.68885869565217,0.6094594561077973
濮阳,2023-02,109.9783281733746,80.9876160990712,0.7089954939316203
濮阳,2023-03,117.09054054054054,67.5081081081081,0.7574300294062356
濮阳,2023-04,105.34631432545201,48.76077885952712,0.8247928874685211
濮阳,2023-05,59.501344086021504,33.486559139784944,0.8796761767813727
濮阳,2023-06,60.27777777777778,25.3,0.9090921012599796
濮阳,2023-07,47.61943319838057,21.940620782726047,0.9211630145292788
濮阳,2023-08,44.89145183175034,25.666214382632294,0.9077762206270359
濮阳,2023-09,57.979166666666664,37.36805555555556,0.8657291932586602
濮阳,2023-10,77.96904441453566,52.30820995962315,0.8120462666292038
濮阳,2023-11,78.51182197496523,49.55354659248957,0.8219443163700031
濮阳,2023-12,94.99592944369064,66.3799185888738,0.7614838372550145
濮阳,2024-01,111.17924528301887,82.588948787062,0.7032415891945076
濮阳,2024-02,102.55539568345324,78.82446043165467,0.7167681396380394
濮阳,2024-03,84.59299191374663,49.668463611859835,0.8215313968142554
濮阳,2024-04,69.3072625698324,40.67458100558659,0.8538481940178411
濮阳,2024-05,66.54166666666667,33.55913978494624,0.8794153801829216
濮阳,2024-06,69.89429763560501,28.63421418636996,0.8971116109187915
濮阳,2024-07,43.48783783783784,28.43243243243243,0.897836652628457
濮阳,2024-08,39.03462603878116,22.09556786703601,0.9206062590411164
濮阳,2024-09,49.635971223021585,29.66043165467626,0.8934242087964979
濮阳,2024-10,93.89437585733882,67.98902606310014,0.7557019961748256
濮阳,2024-11,79.94142259414225,53.721059972106,0.8069696173853449
濮阳,2024-12,82.33565459610028,52.67827298050139,0.8107165570786335
焦作,2014-05,106.98126463700234,70.17330210772833,0.7478534607801492
焦作,2014-06,112.49483013293944,81.1506646971935,0.7084096281036438
焦作,2014-07,108.5031712473573,75.17970401691332,0.7298644695622822
焦作,2014-08,74.9612188365651,51.770083102493075,0.8139798627492538
焦作,2014-09,67.11781609195403,45.8448275862069,0.8352704765232969
焦作,2014-10,97.48982558139535,68.75436046511628,0.7529519984546383
焦作,2014-11,146.203288490284,110.4813153961136,0.6030188050318519
焦作,2014-12,109.03115727002967,74.06231454005935,0.7338794707249308
焦作,2015-01,174.12332838038634,135.50222882615157,0.5131137194792548
焦作,2015-02,160.3622526636225,121.91780821917808,0.5619252267116892
焦作,2015-03,157.86676016830293,115.14866760168303,0.5862480863880608
焦作,2015-04,139.74924471299093,99.26737160120845,0.6433127207228999
焦作,2015-05,127.72928994082841,91.74408284023669,0.6703453836823606
焦作,2015-06,106.9923896499239,70.1917808219178,0.747787063109067
焦作,2015-07,99.41690544412607,69.61318051575931,0.7498660883281658
焦作,2015-08,68.0041782729805,37.87465181058496,0.8639088928217318
焦作,2015-09,57.985007496251875,36.43478260869565,0.8690826273515431
焦作,2015-10,80.59322033898304,48.76553672316384,0.824775791524422
焦作,2015-11,94.71094890510949,66.64671532846715,0.7605251838563141
焦作,2015-12,192.35497835497836,143.64502164502164,0.4838550560389858
焦作,2016-01,197.89905787348587,156.97981157469718,0.43594052115177684
焦作,2016-02,98.27849927849928,68.56709956709956,0.7536248638599692
焦作,2016-03,127.96862210095497,89.11323328785812,0.679798545923778
焦作,2016-04,123.58087201125176,85.59212376933895,0.6924505881199069
焦作,2016-05,71.95014245014245,40.21082621082621,0.8555145566234645
焦作,2016-06,98.9180790960452,64.94632768361582,0.766635012624572
焦作,2016-07,98.7041095890411,71.46849315068494,0.7431995834606995
焦作,2016-08,60.893351800554015,40.93490304709141,0.8529128054886349
焦作,2016-09,81.75710227272727,53.23011363636363,0.8087336845701849
焦作,2016-10,64.5327868852459,41.635245901639344,0.8503963352394436
焦作,2016-11,167.66522988505747,127.95545977011494,0.5402307517780887
焦作,2016-12,196.94744525547446,165.75912408759123,0.4043947166881734
焦作,2017-01,208.8659370725034,166.31917808219177,0.4023823320308576
焦作,2017-02,151.27529761904762,115.49553571428571,0.5850017207257435
焦作,2017-03,109.88130968622102,77.33151432469305,0.7221325899746391
焦作,2017-04,99.14944134078212,61.98324022346369,0.7772819713117394
焦作,2017-05,99.25797503467406,56.38141470180305,0.797410437212229
焦作,2017-06,93.3932107496464,56.73125884016973,0.7961533781013426
焦作,2017-07,79.78998609179416,48.866481223922115,0.8244130779887187
焦作,2017-08,84.37482710926695,55.62655601659751,0.8001227936121377
焦作,2017-09,90.57352941176471,62.370588235294115,0.7758901533735327
